,f_stat,p_val
GOPC,6.026014029744808,0.004680383628571707
PRUNE2,6.018066567764256,0.004710087008490988
B9D2,6.013694867963832,0.0047265098164532785
XCL2///XCL1,6.007554720958791,0.004749676879252154
DGCR12,6.000925943869381,0.004774820505033545
METTL22,5.993425976715757,0.004803436046274249
ZNF316,5.987975775401061,0.004824342999617541
ASH1L,5.985059210328285,0.004835569879301694
TNP1,5.978566862279194,0.004860659111378514
MYL5,5.978011114890914,0.004862813055305254
FZD5,5.971225992316589,0.004889190953319694
MAP3K5,5.965847453797385,0.004910206577333681
LOC388942,5.942488118522177,0.005002577372703996
CLGN,5.9407524716859115,0.005009512623895939
ALG10B///ALG10,5.934285845129579,0.0050354401677932085
ASPHD2,5.920808144770215,0.005089928846456159
ZNF660,5.918127379868248,0.005100839947227993
TGM6,5.903225923527748,0.005161937151759895
NRIP1,5.883670892093211,0.005243274108158779
LOC101928403,5.870299722218308,0.005299658296871283
KMT2E,5.8565916995009335,0.005358119531041461
CBLB,5.838363187886305,0.00543690282735421
CDKL3,5.829592248584157,0.005475240105586125
C17orf67,5.8263613234936455,0.005489433233186167
RUBCN,5.822452495831118,0.005506655608055901
MECOM,5.821342413795229,0.005511556915970852
CCDC91,5.813319374700131,0.00554711627105796
CPOX,5.809465933053626,0.005564280270912437
TIMM21,5.792496730044976,0.005640525873679824
CACNG8,5.776344125464112,0.005714114570442704
LINC00339,5.766047900630895,0.005761544292225705
HMGN5,5.7556345612424415,0.005809931135807928
TRAK2,5.735250778279351,0.005905877167947132
OMA1///DAB1,5.728651021483582,0.005937294913684825
LOC101928565,5.720117419504896,0.00597817712995348
DCAF5,5.703247452930658,0.006059862566696026
TMEM109,5.694201932068322,0.006104139970722765
RPS2P45,5.684113621200826,0.006153919881445032
ADD2,5.676932262446872,0.006189613428158509
TAF15,5.673387474678054,0.00620731160543917
RC3H2,5.672927589916536,0.006209611550368181
RAD18,5.665394351769263,0.006247413014089206
RALGAPB,5.6604763027542875,0.006272220945282737
STAG3L2///STAG3L3///TRIM73,5.655565770232787,0.006297093445116131
LOC101927798,5.645717593612285,0.006347286175995529
CD2AP,5.644532032556925,0.006353356635146151
PGM3,5.644288263599146,0.00635460556173021
IQSEC2,5.6401614472097625,0.006375787794272935
ZNF451,5.637067793957093,0.006391715247814265
LOC340357,5.632077933092855,0.0064174926612394325
WFDC10A,5.614365856480404,0.006509871078930663
ZNF546,5.596508146370367,0.006604413474711755
SMIM15,5.586644234246815,0.006657247712161993
BTNL9,5.5798277066176265,0.006694016527228276
SPC24,5.578271648443421,0.006702439654392754
SLC12A9,5.57708591424042,0.006708865591839326
ILDR1,5.576156484096264,0.006713907012005068
ITCH,5.574452149846395,0.006723161935781364
HOXD13,5.569223186217475,0.006751639492872428
ARID2,5.502484955398551,0.007126352885826758
LPL,5.4874217652473884,0.007213888237325169
PCAT18,5.472549006564514,0.007301417276769681
GPR78///CPZ,5.470662739534076,0.007312597176796233
GTF3C5,5.454310203089048,0.007410269873577022
USP13,5.450675435381244,0.007432164290398284
METTL21C,5.4463421267885295,0.007458354602430547
UBE2D2,5.443480492236416,0.007475702923025726
CD2,5.439634504262379,0.007499085061027644
RASSF2,5.4243794415782896,0.0075925836417347565
XRCC2,5.421991113932573,0.007607331422668433
RBM18,5.419150238738769,0.0076249125555949825
FRMPD4,5.416365579008009,0.007642186906339674
TNFRSF11B,5.413309122066483,0.007661194299962815
NKX6-1,5.4115785558731755,0.00767197813481196
LAMB2,5.409825186681271,0.007682920204459707
ATP2A1,5.406195902991892,0.007705620824071449
TMEM105,5.390070535032671,0.007807331362467343
FAM87B///FAM87A,5.389716966848757,0.007809577106020722
DRAM2,5.3885303844974,0.007817118793125433
FOLH1B,5.38423761740356,0.007844466271380926
ANKRD55,5.378668364469607,0.007880094444225652
PPA1,5.376995673593287,0.007890828058877303
TAF2,5.362741462738687,0.007982917703169785
LINC01395,5.358928314926383,0.008007742096992527
MBD3L1,5.356569181205907,0.00802314084054703
HTR5A,5.355790109438118,0.008028232844018391
ZMYM1,5.35277770680839,0.008047953592795505
FAM214A,5.351758704070258,0.008054635938729534
KLHL1,5.345460116782762,0.008096068966040539
HYAL4,5.34516321409194,0.00809802751072565
SPRED2,5.335620358295889,0.00816124160313876
TMEM221,5.332463323714161,0.008182267607703683
LOC100507387///FAM153A///FAM153B,5.331336418273904,0.008189786523521364
LOC101929926,5.325728845096206,0.008227308511183607
CPM,5.319482190055977,0.008269317899168155
TET1,5.316302317363935,0.008290788701399772
PSAT1,5.309184249970723,0.008339061499369905
LINC01186,5.309042584992898,0.008340025201318175
TFRC,5.30481421192549,0.008368843000783766
APOD,5.303254231240078,0.008379500997534706
RNF133,5.300127617555277,0.008400905066237
VGLL2,5.295691827139862,0.008431369299146663
RNMT,5.293554027358239,0.008446092441849674
CCDC34,5.293067443201426,0.008449447316450082
SF3B1,5.289223352347939,0.008476000241720903
SOHLH1,5.288553885625372,0.008480633447494732
TMEM239,5.287966674779722,0.008484699555352958
STRIP2,5.286003816468155,0.008498306013557208
CFAP100,5.269826973683927,0.008611313272740737
ZWILCH,5.249464233290177,0.008755793371875526
GBAP1,5.247046216742669,0.008773117062696623
KIF3B,5.2439585949463945,0.008795290050482749
LOC100506289,5.230727500035736,0.008890969530145695
HLCS,5.2304486382547974,0.008892997731162781
PDPR,5.227958118441934,0.008911133038060931
ID2-AS1,5.226792783556952,0.008919631935854367
WHSC1,5.224165377355699,0.008938824878596145
RBM7,5.214432278714574,0.009010300205695302
PPA2,5.204320569154912,0.009085187218085586
PLCB4,5.203516517307847,0.009091169784934431
NFKBIZ,5.197106008941663,0.009139014480352606
LOC105376805,5.192443327847454,0.009173979162012298
CUL4A,5.183146310706182,0.009244112882141954
GADD45A,5.174059301351309,0.009313202692856584
CAND1.11,5.172875660998846,0.009322241625119704
LOC102724951///LOC389831,5.165339881706151,0.00938000389287569
PVRL3-AS1,5.1646638183739935,0.009385204171906292
LOC100506870///LOC283140,5.15309905733219,0.009474627299083318
TMEM218,5.149661041574076,0.00950138228877352
GPAT4,5.147487403952229,0.009518338390594362
IDI1,5.143305980141773,0.009551045597061596
ASL,5.141933221258916,0.009561808883582042
HAPLN2,5.138767081813589,0.009586681638015161
TAF5,5.1380192298770755,0.009592566501690436
OR1J2,5.134286922773596,0.009621992461957688
NBEA,5.130717916027246,0.009650218971105278
ZNF567,5.115863184258259,0.009768632490270091
ORC2,5.107981968866916,0.009832071175165992
CALML6,5.104455382787216,0.00986059686515993
FRMPD3,5.100706732524958,0.009891013399598325
NAV1,5.091613218151516,0.009965205289854295
NCK2,5.084225626591058,0.010025906003700282
NFE2L1,5.0804436361854375,0.010057130080694395
CRISPLD2,5.0767432329340485,0.010087778708931974
PYGM,5.061376273286792,0.010216101304739754
EFCAB10,5.029699435388787,0.010486019228621336
LINC00608,5.022328741255178,0.010549884536040232
NEDD9,5.014925942509272,0.01061443631027517
MIR4313,5.009115115060409,0.010665394641322035
KBTBD11,5.006768925573467,0.010686041883354614
CD86,5.0058641707163005,0.010694015154362893
EPO,4.990113299408765,0.010833820090664538
PPY,4.988430251419592,0.010848871117599504
NRXN2,4.984485152476126,0.010884236533275315
ARRDC1-AS1,4.984380199251917,0.010885179014802415
DOT1L,4.978274433738847,0.010940155599560327
FLJ37786,4.976552551177978,0.01095571177863508
VSIG10L,4.970401897383565,0.011011467830300936
DUSP16,4.969463808278589,0.011019997630926185
TSHB,4.96746245273591,0.01103821847036046
SPINK1,4.960221938273724,0.011104400711390678
MSRB2,4.9573798164050915,0.011130492197069802
MED1,4.956783453123405,0.011135975089342756
SNORA11E///SNORA11D///MAGED4///MAGED4B,4.953072403354198,0.01117015737451034
FER1L6-AS1,4.946219217619374,0.01123356954485613
TSGA10,4.937101260058492,0.011318519904933834
LRRC39,4.9335927183047925,0.011351386552515387
CITED1,4.930340019236747,0.011381945450490798
LRFN4,4.928811166776072,0.011396338539538347
ADAD1,4.9276716394991995,0.011407078742779346
MRPL57,4.917552460013226,0.011502917609528478
MIR3671///MIR101-1,4.91614563927553,0.011516307942214152
CHST1,4.913543347621406,0.011541119797575662
LDHB,4.913087909323839,0.011545467954819021
HBB,4.912740184356612,0.011548788901881015
MYLPF,4.903187869637887,0.011640408809084679
C19orf52,4.891116562364909,0.011757274393070071
BMP1,4.889301875921264,0.011774948347767357
SSX4B///SSX4,4.885581263105684,0.011811271546880742
FCER2,4.8845549112793645,0.011821312047388469
LOC101927157///NIPAL1,4.881424595747428,0.01185199000471517
ELP2,4.876426337211491,0.011901146507923616
B3GNT9,4.874217190596025,0.01192294054864259
LINC01141,4.873123242644127,0.011933748145672487
MSL3,4.870316206474436,0.011961526854276238
LATS1,4.868805151080398,0.011976508312433737
MCF2L,4.866498022182831,0.011999420240918802
SOCS2-AS1,4.863660782464514,0.01202765932983691
FAM134C,4.860771807872126,0.012056484536527901
GINS3,4.8593358970079175,0.012070838352767019
SMIM10L2B///SMIM10L2A,4.859300141770011,0.012071196000617688
SLC22A1,4.858499842122486,0.01207920402568718
LILRA5,4.857129528123723,0.012092928639197696
PRELID1,4.855625884927478,0.012108007343142319
GCLM,4.851877990295992,0.01214567703579639
PPP2R3A,4.851421133671119,0.012150277200878665
NOL6,4.84918862635287,0.012172782827634936
MUC5AC,4.848574390833426,0.012178982479529744
MIOX,4.841195918687287,0.012253713281402564
PIGZ,4.838673588714316,0.012279369514206035
LOC100287852///FAM136A,4.836106702066931,0.01230553646368737
MPLKIP,4.826221980128158,0.012406845943968603
PDCD1,4.82173095267937,0.012453161844223182
ZFYVE28,4.81372563677312,0.01253616812368847
ARHGAP35,4.811734959361536,0.012556898665220454
AKAP5,4.811110759309446,0.012563406325435367
SLC8A1-AS1,4.8103507112987005,0.012571335029718446
IL1R2,4.810161767195978,0.012573306875119554
ADGRD1,4.803623112276459,0.012641744176657347
TMEM181,4.803531519457809,0.012642705592928006
CSPG4P5,4.791751332308466,0.01276699551526097
LINC00302,4.79018899629362,0.012783574770104713
NEURL3,4.781835153691138,0.012872606067153316
AKAP6,4.773652584723756,0.012960438864267454
LOC101927809,4.772073353505347,0.012977462353038862
OAF,4.769981520608005,0.013000047382958848
CTAG1A///CTAG1B,4.76950797033393,0.013005165880344989
TMEM186,4.765127825794223,0.013052609581751567
SHISA3,4.763595386495826,0.013069250834331875
LINC00163,4.7611768354023365,0.013095559677721004
GIF,4.760659503664116,0.013101194343978008
KCNT2,4.7605599971483255,0.013102278437404165
TAF1B,4.753190394929242,0.013182828553797142
VPS13B,4.7521496525829665,0.01319424545350367
LMNTD1,4.752011829726743,0.01319575813718789
LRRC37A2///LRRC37A3///LRRC37A4P///LRRC37A,4.751664531241132,0.013199570736108593
PATL2,4.749596110938948,0.01322230139348499
DBNDD1,4.749438909384485,0.013224030608959087
LOC105379045,4.746590027706451,0.01325540916403935
KLRF1,4.745390171262575,0.01326864801435171
MRPS6,4.744552135950829,0.013277902816393121
MYL2,4.744249628101317,0.013281245199941122
SNORA60///SNORA71E///SNHG11,4.736513106061726,0.013367024122731915
LRGUK,4.7338108017201055,0.013397121943461505
SBNO2,4.732938649438383,0.013406850906331523
LOC101928865,4.729865732129655,0.013441188402962451
FOXA2,4.726669402212458,0.013477002239729242
NACC1,4.722843114701903,0.013520005415539032
UST,4.720265975930937,0.013549050167775141
GREB1,4.717964884694621,0.013575038794803663
CLN5,4.716583019152259,0.013590670616855309
SPATA6,4.715712477285088,0.013600527920626148
RSRC1,4.713876378810906,0.013621342844616495
PAFAH1B2,4.712608827298521,0.013635731813867465
PCTP,4.710629016739268,0.013658237906453704
HSD17B7,4.710392340228806,0.013660930988333042
LOC101929144,4.709155575471876,0.013675012828033569
LOC105378997,4.708916363357377,0.013677738250325441
FLJ31945,4.70615389196249,0.013709253057282031
CKM,4.703916562727922,0.013734832422067831
MARCO,4.699968746146146,0.01378008920692854
PXN,4.698771656070537,0.013793843046561097
CBR4,4.69771373919425,0.01380600978315787
LOC101929631,4.692254738326417,0.013868969930705995
TMEM140,4.691914477347806,0.013872904150476359
KIF5B,4.691762436742334,0.01387466247470779
GAPDH,4.689507788939888,0.013900764387317764
FLJ32255,4.687746284009822,0.013921192836884576
LOC101930583///GOLGA8B///GOLGA8A,4.684604301135117,0.013957708647078093
ZNF595,4.682436411884141,0.01398296184747697
PARN,4.680447399351025,0.014006173259213614
HIBCH,4.679430608240936,0.014018054538012843
SCGB2A1,4.66532088565974,0.014184016618012179
DRD5,4.663532949038997,0.014205192537723567
KRI1,4.662653506677509,0.014215620546160426
LOC105369748,4.661941349932307,0.014224070809512435
ACTA1,4.6589775989946105,0.014259294179806333
ITGA9,4.65885099135006,0.014260800900865492
FAM224A,4.650849336508577,0.014356363829782214
DGKG,4.649728411996321,0.014369804132204018
LOC100272216,4.647497160306355,0.014396596730631041
CLDN5,4.646726392653953,0.014405864113136903
LOC100134445,4.637696919605825,0.014514895034594641
MYT1,4.637551046622896,0.014516663496297821
SLN,4.636207808256842,0.014532958537597502
C10orf2,4.634865656493663,0.014549259444546091
LOC101928826///TPT1,4.625356717176275,0.014665296179155353
LOC101930591///FAM21C,4.625127819763857,0.014668101256514647
LOC100129406,4.623655439661942,0.014686158262593538
GTF2H5,4.621476020749618,0.01471292881704995
C1R,4.615785605445963,0.014783066254693613
LINC01585,4.6153108932554785,0.014788933069459128
C20orf194,4.612749902962717,0.014820625420294704
TM2D3,4.611369726475482,0.014837734510111325
LOC101060817///GCSH,4.610613871333591,0.014847113046731749
B3GALT5,4.607111307852062,0.01489065306842991
LPAR1,4.606802549130705,0.014894497596808968
LOC100287590,4.6047130159516865,0.014920542762840976
LRP5,4.604634923971549,0.014921517066978264
KCNG1,4.603649597358706,0.014933816062440299
ATF3,4.601513326954064,0.014960517622599635
IER3,4.596175078393599,0.015027459000186014
LOC101930531///LOC101930278///FRG1CP///FRG1,4.596046333698561,0.015029077303542509
FOXD3-AS1,4.593335103517111,0.01506319933361168
ND4,4.592766446247971,0.015070366377670692
SCN9A,4.589491650149907,0.01511170935691372
MS4A6A,4.589309441975051,0.01511401313128854
DPM1,4.586933994234787,0.015144080960512011
SHROOM3,4.586238946023418,0.015152890496665601
GALNT13,4.578854460198377,0.015246817327260636
GNG8,4.5765947386381125,0.01527568094967739
FAM9C,4.57504291831844,0.015295535475902273
PPP3R1,4.573760088612105,0.015311968755513019
NRGN,4.573053384970436,0.015321029618705679
HLA-DQA1,4.571611910099708,0.015339528541717246
MINOS1,4.570536580269164,0.01535334376889179
DOLPP1,4.569625877608705,0.015365054104525567
MAPKAPK3,4.565958829543113,0.015412301424072312
COL18A1,4.563930607412272,0.015438498662940708
LOC101928635///ALDH1A2,4.557457473297259,0.015522418923765921
RPP14,4.555015089221518,0.015554206404982139
SLC25A10,4.551465713305366,0.015600522345378898
TMC8,4.550049276903921,0.01561904559544581
LSMEM2,4.548473292501944,0.01563968226404406
WDR12,4.548292462646413,0.01564205195109667
NRP2,4.546274596007101,0.015668520517954837
TRIOBP,4.5411253153217075,0.01573627599878299
ACOX1,4.539798499303581,0.01575378401147268
KRT81,4.539260369060095,0.01576089070140918
SLC46A3,4.538974517864016,0.01576466708687912
UBOX5,4.538240490755572,0.015774368654658266
RAB9A,4.537550103126174,0.015783499123906097
RUFY1,4.53425051998702,0.01582721270988084
RHOC,4.533577367226875,0.015836146273507965
PCDHGA4,4.529738583138011,0.015887192222039524
SORBS2,4.529246866565495,0.015893743169911455
OR3A3///OR1E2///OR1E1,4.528038884298951,0.01590984860599345
EPB42,4.520024762507568,0.01601712875301196
ZNF438,4.518509244807965,0.016037500712897737
ADORA2B,4.516015081057134,0.0160710867046759
ZNF697,4.514252021556375,0.016094872000645712
SORCS2,4.507222418302892,0.016190073314134426
LAMA3,4.5040762725069925,0.016232871293679705
HOXD8,4.503990065348173,0.01623404565480155
MBNL1,4.502049230905199,0.016260508222086332
ENDOD1,4.498821686848185,0.016304614225910945
CCDC30,4.49812391095414,0.01631416606924332
COX15,4.495260780559761,0.01635342053866188
CFAP43,4.494541554072904,0.01636329683949094
SSBP4,4.493845025002439,0.016372867390340475
ELK4,4.492633688056949,0.016389525482054388
MLC1,4.492228377301809,0.01639510318836016
MSI1,4.489765690885597,0.016429036153146663
UNC5CL,4.488268351325174,0.016449703542638115
ZBTB43,4.487542089399632,0.016459737707775215
LTV1,4.483200253325847,0.016519858552269086
CD83,4.483131778239837,0.01652080854965704
PPP1R2,4.479142921062626,0.016576246854385305
LOC101929796///LOC100996763///LOC100996717///NOTCH2NL///NOTCH2,4.477661116552522,0.016596890783890095
ALDOA,4.475277594013682,0.01663015335283435
DHCR24,4.469392850736539,0.01671257416775037
LOC286154,4.465298392798262,0.016770171672574125
FAM189A2,4.458983510146254,0.016859410361850208
GATC,4.456593857072729,0.01689330870899259
MVB12B,4.455305333165139,0.016911616503785976
GHSR,4.454159449334639,0.016927914995904833
TNNT3,4.4523840181178755,0.016953200213090207
TET3,4.452272135635063,0.016954794931797756
LOC101929473,4.4519399748015935,0.016959530312835713
MAP1B,4.45114797302837,0.01697082688377549
C22orf46,4.450943085098138,0.01697375054191542
RAB24,4.448963009376809,0.017002032401126927
CLASP1,4.448061016375764,0.017014932049696337
SPTAN1,4.441339684555453,0.01711137753838166
DIP2C,4.440032423681306,0.01713020175047699
MIR5188,4.435239828328555,0.017199398729477348
FAM63A,4.435035725945257,0.017202352084588507
PLAA,4.421865783463648,0.017394042902350578
LOC105370888,4.421791337688515,0.017395132781150482
MIR548F5///MAB21L1,4.420424794135033,0.01741515149708697
LOC101929123,4.415394575314113,0.01748904714653832
PXMP4,4.41466203681452,0.01749983562776528
IGF2BP2,4.412133143127707,0.017537133332101773
LGALS7B///LGALS7,4.408337386870064,0.017593271142196616
CFAP97,4.405458948946109,0.01763596704553529
IREB2,4.404957199395347,0.017643420551872742
TRMT10B,4.404081934665642,0.017656430501001547
GRK3,4.400464145745469,0.017710311572851474
FNIP2,4.397719573904576,0.01775130183547592
KIFC1,4.396983317919638,0.01776231465742319
CCDC185,4.394768694078836,0.017795483672076656
TNPO1,4.392250230437701,0.017833281862221082
MTHFD2,4.3921227203034965,0.01783519781414551
USP34,4.388627606897904,0.017887798614119516
MYLIP,4.388623110553117,0.017887866387333258
TUBA4B,4.387745339589419,0.01790110212040932
PGLYRP2,4.3874114909233235,0.01790613883756848
PIGN,4.384024386002782,0.01795732311800136
PTGIR,4.382319238366192,0.017983148179978543
LOC100130987,4.3783209470386995,0.01804385567062725
LOC283516,4.377837537963908,0.018051209908051275
PASK,4.377509674259105,0.01805619956867803
AMELX,4.376159266051673,0.018076766194265674
PDZRN4,4.374362195758039,0.018104173336323325
SLAMF8,4.370824482906687,0.018158253701304913
PPP1R2P9,4.367565723448795,0.018208218788484748
SKIDA1,4.3673644700726975,0.018211309211199643
YIPF5,4.366096242677461,0.01823079654410449
OTUD7B,4.3634606093082535,0.01827136473780853
CHDH,4.362985859084773,0.01827868218544088
LOC283585,4.362197433461882,0.018290841143769453
TXNDC8,4.359946398609105,0.01832560262685472
FZD7,4.354860997836383,0.01840438744912039
RCVRN,4.349728605771378,0.018484258379511554
SFXN4,4.346341934455543,0.018537160016913815
FAM107A,4.344016942059458,0.018573569015125063
EML5,4.3421710478074385,0.018602528504607585
DYNLL1,4.34109583273394,0.018619418812244416
MICALCL,4.339154859146129,0.018649949616318107
TRIM52,4.337231676086473,0.018680252062380498
UNC13D,4.334789065935172,0.01871881282589055
SYT17,4.332861511123753,0.018749301142306222
WIPI2,4.332573252155399,0.018753865009694923
LOC101929002,4.329728662132379,0.018798964209463982
COL25A1,4.329057902953246,0.018809615142881916
CNTNAP3B///CNTNAP3P2///CNTNAP3,4.328989487214969,0.018810701864645087
MROH1,4.324414087935957,0.018883526690094847
AQP5,4.322598832145802,0.01891250078693518
FEZF2,4.3150458973606165,0.019033555033973453
NOX5,4.314455951858481,0.019043044302376855
NUP160,4.309842754952221,0.019117417830225237
BFSP2,4.309014844176485,0.01913079734888239
PIGC,4.307017968903325,0.019163108196693843
CBL,4.301907082234045,0.01924606536164083
FBXW8,4.3012594467838445,0.01925660412811153
SH3GL1P1,4.2951359711150605,0.019356547386599025
LOC101927592,4.295081707508612,0.019357435454136453
LOC101928140,4.291144924249374,0.01942197754112466
ND2,4.2897544936180525,0.01944482670970241
MGC70870,4.289176303627253,0.019454336446421125
GBP5,4.288054147347381,0.019472806867949395
KCTD10,4.285763489858229,0.019510567310680422
PAPD4,4.2844606999463775,0.019532077254869086
APOL6,4.28359957388246,0.019546308600199538
CRIPT,4.283166182837973,0.019553475098886244
C1orf158,4.28152752669995,0.019580596475671723
ZNF624,4.279700007393826,0.01961088998963183
ATP1B1,4.279242058898404,0.01961848873612841
TNNC2,4.278236218634916,0.01963518943651639
ID3,4.277199849747442,0.019652412530106574
LOC101928590,4.276867151462522,0.019657944878934772
MAP2K6,4.2765212473312815,0.019663698545835547
ZSWIM8,4.272558660839797,0.019729736436452035
RPP30,4.270948803015313,0.019756631291165425
GRAP2,4.269296004564501,0.019784283295061787
HAUS1,4.268463426253291,0.019798227954959
TBXAS1,4.266203782421656,0.019836125870970684
NTM,4.264449545923957,0.01986559942596976
TNNI2,4.262493824966428,0.019898512024184387
FAM20C,4.261856066619368,0.01990925707219757
GLOD5,4.259929128799269,0.01994175917399486
SLC16A10,4.258531397889587,0.019965369634011385
H1FX-AS1,4.25161848523319,0.020082571760386383
WNT4,4.250834292595365,0.020095912256398018
LOC643355,4.249314614255212,0.02012179096453834
KLHL30-AS1,4.247088355037895,0.02015976483507627
TSPO2,4.239055205008973,0.020297410673635007
PCSK5,4.237597590347961,0.0203224913449464
LOC101927531,4.2372609721503,0.02032828800887715
CCDC61,4.2370587325002145,0.02033177146376694
OCLN,4.236148550804511,0.020347456494137658
TMEM178A,4.233195330908407,0.020398435836189444
DHX36,4.232380202204796,0.020412530261855244
MYCBPAP,4.230188720894933,0.020450473624473556
RGN,4.224240754427811,0.02055382794423947
FGF14-AS2,4.2223917347982844,0.020586068113309954
CSRNP3,4.221259349082871,0.020605838824278817
EZR,4.220724977090882,0.020615175482270716
PCNT,4.219414135487401,0.020638097462473286
HERC4,4.218597581616576,0.020652389529557568
GNL1,4.217272984241749,0.02067559578503784
MPV17,4.2170676791037085,0.020679195056655515
POP5,4.2137777663751415,0.02073696078349841
PSTPIP2,4.206316659871148,0.020868590417551864
LZTR1,4.205055409230817,0.020890927466333066
ZNF667-AS1,4.200400185429763,0.020973588609785716
PTPMT1///NDUFS3,4.199524947052659,0.02098916794874075
SSBP1,4.196817532019036,0.0210374366618616
PHACTR2-AS1,4.195494920375462,0.021061058692936334
EFNB1,4.193850250265609,0.021090471312383865
RNF112,4.191477727975706,0.02113297601418369
LINC00841,4.18460233380657,0.02125665664076949
MTUS2-AS1,4.184208465477683,0.021263764703994593
TUBGCP4,4.182110769105012,0.02130166317822555
UPK1B,4.175735981322688,0.021417267406456993
SPG11,4.1744196000798555,0.021441220825076646
SVOP,4.170202414776256,0.02151814671631565
MLLT6,4.169251347577012,0.021535534910014607
COX2,4.167566735448704,0.021566370339090965
OR11A1,4.166523480369005,0.02158548933520458
CA3,4.166189254110829,0.021591618199552336
ZNF658,4.165313361721943,0.02160768845969097
PXT1,4.157471099907237,0.02175212963610142
FBXO31,4.1562850151583435,0.02177406278941662
LOC101928134,4.155773406143519,0.021783530611745924
ZYX,4.154225371662448,0.021812204645189882
MYOZ1,4.151387889775546,0.02186486515175504
TMEM99,4.1433100966001595,0.022015507022579758
ATP6V1A,4.13710603391414,0.022131940355241627
LOC286272,4.136340462473184,0.022146352476049916
DCDC2,4.1275847009421724,0.022311880011432302
FKRP,4.127577448304249,0.02231201765581804
MIR943///NELFA,4.127097176617601,0.022321134475687374
GTF2IRD1,4.123630798042088,0.022387050738526707
MYL1,4.121338353021871,0.022430755072754244
PDGFD,4.117614519245513,0.02250193782840053
GMNN,4.116974613523641,0.0225141936064529
CALD1,4.1130397193204296,0.022589709695303314
UGGT1,4.1113735549781305,0.02262176524216981
MSL1,4.1111590767017425,0.0226258950607967
LINC00992,4.110837295339887,0.022632092494370284
COX1,4.109191299571831,0.02266382167868883
TSR2,4.107183486828087,0.022702588258429673
TMEM267,4.106329936494121,0.02271908942952461
ZNF586,4.106026863395295,0.02272495156575037
HIST1H2BN,4.104086041848482,0.022762528956086086
HBQ1,4.1028073808766985,0.022787321259187
ANKHD1-EIF4EBP3///ANKHD1,4.100472617602492,0.022832663274954364
HOXC10,4.098808527505656,0.022865037960425365
EVX1,4.09532314403872,0.02293300088931492
FBF1,4.093796783047669,0.02296283031078586
DNAH8,4.091859064410812,0.023000757109748225
TMX4,4.090832341106401,0.023020879540209514
BORCS8,4.090563355376303,0.02302615434122171
C22orf29///GNB1L,4.089167102012989,0.023053555075459458
TULP1,4.088697219435073,0.023062783915852907
ZSCAN21,4.088064183099238,0.023075223306807988
PLEKHH2,4.077126781085271,0.02329125520798653
MCM3AP-AS1,4.070089694978187,0.02343136323101222
KCNH6,4.069358026744301,0.023445981051904374
SLC52A3,4.068378190309569,0.023465571857713037
PKN2,4.066511339587872,0.02350294483518125
MAPK13,4.065731222339811,0.023518580587492816
THAP10,4.06568796056609,0.023519447992896063
CD5,4.064748578593323,0.023538290977170823
LOXHD1,4.064005094042631,0.023553215628954276
NRROS,4.0586792719906715,0.023660414646455533
ZNF623,4.057676817766859,0.023680649026382502
MIR7-3HG,4.054973327174919,0.023735308540070416
PAPD5,4.052458459779646,0.023786272538801827
LOC100630923///LOC100289561///PRKRIP1,4.051995881166383,0.02379565914870355
WNK1,4.0508906937926765,0.023818101165142685
GUCY1A3,4.046933862732351,0.023898629958437837
MB,4.044585751372285,0.023946552503033937
CCNB3,4.043774472437352,0.02396313315184132
ZCCHC9,4.042794024129497,0.023983187202208447
CCDC24,4.042561344089753,0.023987948998796978
SFRP1,4.036002332726444,0.024122585460308217
ATP1A1,4.03557427515101,0.02413139951456494
HIST1H1B,4.03457353629425,0.024152018645881033
EXO1,4.03417629351963,0.02416020849132424
DACH1,4.03031173446716,0.024240034304573613
RNF151,4.029540169664343,0.02425600454603291
C11orf16,4.026167658072054,0.024325939380589814
LOC101928943,4.022233522854267,0.024407786168604402
PMF1-BGLAP///PMF1///BGLAP,4.022033533257579,0.02441195446545625
HPS4,4.017312998076693,0.024510558344565458
UTP15,4.012786815806849,0.02460549250220968
SYCP3,4.011583105114724,0.024630804139801895
PLCD4,4.0097108922824996,0.02467022700547815
ADAT3,4.005810149261289,0.024752575742208283
PSMC2,4.004319023708028,0.02478413061829543
LOC101929528,4.001360271579737,0.02484686732108541
HPF1,4.000839275156998,0.02485793154254206
LOC101928661,4.000474675515712,0.024865677474433853
LOC101928760,3.997018051123133,0.024939238717594105
CACNA1G,3.9955106864095495,0.02497138831081832
CDK17,3.995434366151438,0.024973017244328724
TNK2,3.995094771632375,0.024980266687953348
SMNDC1,3.9935223383085106,0.02501386258541162
LOC400684,3.9925892921121946,0.025033819892884644
PGM1,3.9880463213526314,0.02513122881573728
NRAP,3.9878502398189033,0.02513544201848412
FIBCD1,3.985742221722885,0.025180783532355793
DDC-AS1,3.9834281166763654,0.025230655982769194
YWHAB,3.9797721617505686,0.02530965728670018
PAICS,3.9790823719236212,0.02532459180901429
POPDC2///COX17,3.9779454519840134,0.025349227123430126
CD70,3.976658832019275,0.02537713634663373
LOC91450,3.975876516441153,0.025394121912383435
ATAD3C,3.974364854454515,0.025426976569382632
LAMC2,3.97427292365859,0.025428976034102668
COL4A4,3.9732809166372633,0.025450562292975473
LOC646482,3.9725801409671915,0.025465822816885468
POF1B,3.9704299665149936,0.025512705913153445
EBF2,3.969787084927302,0.02552674097812614
ITGAL,3.9686445033000397,0.025551705110911278
